GR,DTCO,RES,RHOB
101.0267,197.069,0.852315,1.712809
95.76217,197.3677,0.826302,1.684989
97.99471,197.5419,0.841456,1.650922
105.2046,197.4635,0.861992,1.631406
105.6878,197.1559,0.865597,1.641345
111.9996,196.7731,0.909529,1.669784
104.8633,196.5419,0.917007,1.691368
105.4774,196.5675,0.91906,1.702248
105.6632,196.6957,0.930137,1.708134
105.0414,196.7819,0.930884,1.721478
109.7787,196.9311,0.918869,1.727014
107.535,197.177,0.912061,1.733058
110.6942,197.441,0.91156,1.728296
100.7939,197.6097,0.91767,1.72555
105.3057,197.5303,0.901224,1.716129
109.9436,197.2541,0.898063,1.715268
98.43847,196.8193,0.885262,1.715641
103.2624,196.3002,0.897159,1.71997
103.6178,196.0104,0.924187,1.725484
104.9256,195.9071,0.950595,1.749095
102.5253,195.687,0.97277,1.743556
107.2221,195.4852,0.924392,1.740887
102.5583,195.6898,0.92986,1.723855
97.22089,196.3041,0.889741,1.716156
100.3709,196.979,0.956658,1.695214
94.35513,197.5159,0.878698,1.682306
79.23953,197.9348,0.885176,1.666398
99.25629,198.2523,0.848397,1.661082
98.77477,198.4745,0.861345,1.643472
97.14867,198.6542,0.838805,1.631055
97.42487,198.7933,0.842112,1.631577
96.33828,198.825,0.829507,1.627996
96.97281,198.7584,0.823528,1.629254
92.39648,198.7082,0.825438,1.625171
94.67513,198.7393,0.82945,1.622076
96.82282,198.7726,0.83499,1.628564
97.3892,198.7032,0.840906,1.63314
94.96742,198.5618,0.841911,1.631066
96.42204,198.4568,0.848888,1.634777
92.47974,198.4033,0.859163,1.650379
96.69418,198.3081,0.860876,1.655678
103.7211,198.1588,0.887123,1.667994
102.7163,198.0394,0.889777,1.667055
105.74,197.9702,0.895472,1.689636
106.9271,197.9119,0.897394,1.712864
108.8398,197.8629,0.902586,1.721532
108.1001,197.8444,0.91044,1.699164
100.6413,197.8443,0.908831,1.693715
102.7465,197.8768,0.897867,1.690238
105.1564,197.976,0.93634,1.698516
102.8013,198.1151,0.912859,1.693565
106.3248,198.2425,0.887017,1.6915
97.65502,198.3201,0.880917,1.710033
97.81506,198.3199,0.846888,1.774108
95.13356,198.2751,0.86206,1.804782
90.97076,198.2073,0.836391,1.772213
97.77664,198.134,0.827277,1.698073
100.885,198.0849,0.835231,1.650549
96.97691,198.011,0.825781,1.637945
95.20379,197.8519,0.805811,1.589164
91.73938,197.6214,0.784756,1.578407
90.28231,197.3843,0.805136,1.60096
88.37401,197.2051,0.833071,1.623683
95.27155,197.1074,0.870024,1.594637
99.36012,197.0538,0.88166,1.606073
103.802,196.9783,0.911367,1.641239
104.3984,196.8496,0.925714,1.70298
105.8685,196.6464,0.92247,1.713555
104.2356,196.3512,0.925195,1.71441
99.92185,195.945,0.912368,1.702579
103.6935,195.4751,0.921492,1.695607
110.2785,195.1048,0.928335,1.716106
103.4547,194.9842,0.912454,1.756727
110.5054,195.1127,0.934654,1.78375
109.4692,195.3099,0.987573,1.785669
106.4046,195.4539,1.010653,1.778675
112.1615,195.5388,0.995019,1.779729
109.3533,195.5739,0.970317,1.780704
116.8163,195.5735,0.987119,1.769038
107.0949,195.4625,1.0001,1.751565
108.2658,195.1388,0.976254,1.730025
107.7913,194.7221,0.963143,1.727421
107.045,194.4746,0.948012,1.746966
100.6247,194.6512,0.956046,1.772835
105.4941,195.3371,1.04231,1.799215
111.3371,196.0946,1.010975,1.792486
110.4197,196.4753,0.973676,1.784947
106.0273,196.5982,0.984634,1.778262
102.2182,196.6898,0.958638,1.772969
82.14539,196.8196,0.922257,1.74816
105.4393,197.0618,0.940629,1.763031
102.8195,197.3434,0.999865,1.758461
102.7953,197.4544,1.024061,1.721028
108.0141,197.3723,1.001988,1.693525
111.2101,197.2306,0.954647,1.692153
109.3733,197.1214,0.952036,1.708442
100.1603,197.1038,0.920619,1.704867
106.6893,197.1598,0.877795,1.683102
100.6728,197.1866,0.870321,1.675714
100.9039,197.1395,0.850948,1.671454
92.33112,197.0761,0.84697,1.677503
99.93879,197.0609,0.859294,1.681145
103.4205,197.1165,0.862579,1.688066
107.0123,197.2256,0.86846,1.703694
97.69785,197.3191,0.870927,1.705194
100.8889,197.3497,0.833336,1.699083
102,197.3624,0.833278,1.688309
97.31519,197.3795,0.822603,1.678237
97.98662,197.3527,0.835575,1.663297
92.62908,197.265,0.852154,1.668945
100.4803,197.1405,0.864349,1.666219
100.5367,196.9907,0.844381,1.673893
99.35235,196.8501,0.846623,1.679384
112.6143,196.7625,0.83664,1.692962
103.9831,196.695,0.832863,1.684262
101.7966,196.5468,0.834369,1.670301
100.0426,196.2625,0.823512,1.648492
101.9717,195.8951,0.848857,1.624968
102.1943,195.5735,0.887868,1.629533
98.1067,195.4285,0.900816,1.667941
106.5114,195.4913,0.873825,1.714359
103.6124,195.7146,0.842222,1.732985
104.4551,196.0217,0.835801,1.701918
104.5325,196.3343,0.814662,1.680775
94.76466,196.5943,0.805981,1.675197
101.003,196.7444,0.811076,1.675166
104.1346,196.7762,0.844426,1.673625
95.58347,196.7402,0.84834,1.662909
95.08924,196.6816,0.846923,1.677568
101.4112,196.6264,0.838669,1.688943
101.9095,196.5716,0.838017,1.683362
104.7347,196.4883,0.830841,1.680309
101.6986,196.3563,0.829693,1.678725
102.485,196.1721,0.79729,1.67444
100.7878,195.9066,0.804415,1.658902
99.37402,195.5696,0.81902,1.641571
107.4026,195.2517,0.855155,1.624501
99.25783,195.0866,0.904476,1.631237
101.7894,195.2155,0.871571,1.648542
101.4533,195.6149,0.820115,1.642516
91.30776,196.0842,0.830119,1.617238
96.68939,196.4352,0.810298,1.593365
100.1447,196.6914,0.805307,1.590291
99.28029,196.9878,0.809599,1.590535
96.86298,197.2533,0.79179,1.602959
90.73282,197.3312,0.776419,1.594628
89.58539,197.2192,0.767705,1.587967
88.06361,197.0424,0.773871,1.580661
92.77584,196.9337,0.799171,1.584619
86.26481,196.9213,0.817318,1.598939
93.7886,196.97,0.805283,1.612269
86.90289,197.0633,0.799939,1.622488
91.51183,197.1936,0.770895,1.629365
88.43568,197.3177,0.767115,1.635757
90.45113,197.3442,0.758893,1.633913
91.66576,197.2667,0.768042,1.609171
90.4446,197.2066,0.752198,1.564236
91.59877,197.1875,0.780538,1.532984
85.6486,197.096,0.772664,1.531092
81.03861,196.933,0.799481,1.545252
77.37498,196.8606,0.786859,1.55497
84.62903,196.9597,0.79546,1.566575
96.37579,197.135,0.768678,1.567976
91.16176,197.2226,0.766755,1.555455
90.10181,197.0812,0.765609,1.545232
85.62368,196.6378,0.766154,1.550981
89.39523,195.9383,0.765035,1.557516
97.85872,195.224,0.805773,1.575056
97.71667,194.7762,0.883465,1.621598
95.86108,194.6247,0.881241,1.679313
98.94128,194.6565,0.831749,1.713684
97.08784,194.8705,0.811803,1.735789
95.97419,195.2655,0.845363,1.734949
90.08961,195.7032,0.815478,1.731842
91.42723,195.9891,0.803109,1.691128
91.66954,196.0441,0.802001,1.639924
92.29216,195.9375,0.801239,1.592652
91.0898,195.7417,0.815562,1.578294
93.73267,195.4736,0.828984,1.601427
93.98779,195.1861,0.857191,1.651129
98.91087,194.9723,0.865931,1.707817
104.9415,194.8858,0.885053,1.738206
107.8662,194.9201,0.892405,1.705454
110.1645,195.0448,0.909498,1.704146
107.786,195.1735,0.920084,1.693709
102.0106,195.1825,0.857491,1.724131
104.3235,195.0613,0.858309,1.71166
103.4849,194.8669,0.859694,1.714651
109.5776,194.6267,0.894479,1.708947
101.3667,194.4581,0.895122,1.7126
106.9508,194.4702,0.864578,1.72918
99.54882,194.6346,0.885282,1.725585
90.49769,194.839,0.869588,1.705255
96.52913,194.9285,0.828043,1.667576
96.41544,194.7712,0.831288,1.666081
93.76927,194.4345,0.831631,1.692691
96.05096,194.2093,0.834647,1.699114
97.39774,194.384,0.845481,1.671222
98.10621,194.9483,0.831356,1.636968
95.75927,195.5641,0.8389,1.610867
92.1637,195.8951,0.787977,1.604182
94.35097,195.9123,0.807051,1.627394
91.51987,195.7932,0.815349,1.66426
95.57317,195.6803,0.827815,1.683582
91.73225,195.6706,0.828677,1.675882
94.64104,195.8376,0.835258,1.663642
93.046,196.0812,0.822584,1.655505
92.3629,196.2236,0.820707,1.639851
92.05878,196.2422,0.793013,1.633014
90.34141,196.1883,0.815587,1.63393
94.54736,196.1343,0.795412,1.628214
88.06014,196.1586,0.799849,1.606672
89.6317,196.2795,0.776489,1.614226
91.69641,196.4629,0.793589,1.621983
92.43059,196.6828,0.809145,1.619044
82.5134,196.8893,0.834929,1.618288
84.39809,197.0019,0.823484,1.604288
78.15509,196.9595,0.81653,1.620863
85.09382,196.7997,0.787406,1.672051
92.76138,196.6738,0.813281,1.671682
97.09863,196.5955,0.848702,1.626818
103.0318,196.4455,0.820774,1.600557
106.6553,196.2098,0.86358,1.637912
104.9769,195.8815,0.921088,1.711872
110.4308,195.3831,0.977136,1.755864
109.4726,194.7793,0.958504,1.770097
103.5424,194.2619,0.94178,1.771622
101.4286,193.9335,0.912959,1.774654
106.8837,193.7695,0.890941,1.791416
103.8926,193.684,0.876534,1.790406
106.1919,193.6143,0.874389,1.771739
101.8227,193.4622,0.872965,1.767757
112.6023,193.1396,0.902923,1.749923
107.3272,192.7217,0.917644,1.736598
109.0797,192.2959,0.915473,1.718851
104.1481,191.8747,0.907026,1.735561
106.1464,191.6555,0.879452,1.765601
102.6264,192.022,0.854805,1.779004
99.58851,193.0442,0.878563,1.762775
99.63148,194.1956,0.855152,1.747282
109.8482,194.964,0.848288,1.738895
102.6949,195.4747,0.873841,1.724086
98.60152,195.9588,0.819709,1.705411
99.65104,196.4229,0.825784,1.682776
99.30949,196.8075,0.805963,1.678934
95.48562,196.9902,0.820686,1.676469
98.85811,196.9637,0.812719,1.687784
98.69741,196.8747,0.829959,1.668888
95.06522,196.9346,0.791284,1.635275
89.89877,197.1932,0.799149,1.605623
96.79138,197.4375,0.772428,1.603133
91.98923,197.5854,0.76982,1.611028
83.64523,197.7607,0.751211,1.601581
85.9622,197.9561,0.758623,1.573244
90.83727,198.0821,0.757246,1.551888
85.49964,198.0961,0.751689,1.547371
80.03184,197.9212,0.763715,1.546532
80.95895,197.5325,0.766015,1.546022
89.05907,197.0653,0.799014,1.54234
97.14599,196.6754,0.796799,1.555582
97.56721,196.381,0.818396,1.571391
105.0503,196.0952,0.829971,1.595615
101.9622,195.7289,0.882055,1.610414
101.4319,195.2935,0.879001,1.635864
105.3216,194.9167,0.886575,1.674725
107.1681,194.6875,0.913893,1.714397
104.2114,194.6426,0.843767,1.729078
96.83702,194.8032,0.782981,1.727699
82.71185,195.099,0.778095,1.706653
91.46706,195.428,0.863095,1.665847
97.04834,195.7139,0.869673,1.603603
96.6048,195.9042,0.852278,1.566281
96.56696,196.0411,0.830354,1.600036
97.41941,196.1877,0.825401,1.622062
93.81579,196.3189,0.831102,1.621638
93.58982,196.408,0.815404,1.622721
92.07279,196.461,0.778259,1.623001
94.44498,196.4175,0.780151,1.620709
90.42159,196.2733,0.784993,1.610716
73.20044,196.081,0.816495,1.612016
96.23314,195.8593,0.809499,1.611078
90.70881,195.7417,0.813377,1.610253
88.96217,195.8461,0.774116,1.606019
88.58937,196.0974,0.76315,1.603524
86.98729,196.3026,0.767398,1.603403
86.01305,196.3483,0.776516,1.600841
90.25959,196.2858,0.762006,1.594599
93.35929,196.1993,0.776581,1.589571
91.00359,196.1264,0.791965,1.599372
100.2299,196.0881,0.788495,1.610836
101.5079,196.1056,0.793744,1.616494
102.2396,196.2704,0.788677,1.624803
98.85743,196.4881,0.797297,1.63389
94.50433,196.5636,0.785032,1.651615
100.4427,196.632,0.787052,1.661605
98.18153,196.5559,0.791429,1.676561
101.4154,196.1546,0.819613,1.680955
108.6016,195.7296,0.843402,1.690334
104.5248,195.3698,0.884509,1.714947
106.7441,195.0137,0.892804,1.721902
113.8378,194.8096,0.888409,1.724694
106.5375,194.8467,0.89271,1.737439
107.4559,194.9907,0.905897,1.718953
108.041,195.0631,0.881626,1.734693
113.5822,194.9566,0.883928,1.736177
102.0024,194.632,0.882841,1.737692
95.73034,194.1546,0.907478,1.735529
102.6546,193.74,0.874132,1.733987
105.8511,193.5848,0.916676,1.710153
107.222,193.4927,0.934387,1.728267
109.2307,193.1064,0.925716,1.749533
105.8879,192.5418,1.137318,1.762949
105.5283,192.4729,0.942549,1.77536
107.6589,193.0392,0.847624,1.775791
107.3097,193.5046,0.813386,1.755831
109.245,193.6389,0.86131,1.729382
107.5211,193.7742,0.861094,1.710075
111.0769,194.0525,0.837319,1.698466
106.6673,194.4153,0.851436,1.692912
107.6335,194.7183,0.84794,1.688484
108.5325,194.9344,0.859587,1.69861
100.0055,195.0481,0.852502,1.706417
104.1587,194.9812,0.844615,1.704427
104.0591,194.8492,0.848783,1.702027
103.7095,194.8138,0.824125,1.699935
102.539,194.8984,0.841115,1.693022
97.08121,195.1884,0.807363,1.680333
103.6481,195.8935,0.806924,1.66938
99.60432,197.039,0.794122,1.670337
93.61403,198.2124,0.804138,1.648677
102.6823,198.7566,0.816185,1.641666
98.57776,198.3313,0.801781,1.650598
99.0078,197.4041,0.811176,1.653071
104.6956,196.821,0.849082,1.655179
99.20122,196.9834,0.859724,1.656281
104.9156,197.5066,0.869731,1.67696
101.7663,197.5287,0.867596,1.701143
105.6032,196.8678,0.843642,1.713457
108.8337,196.0878,0.836099,1.703094
105.9698,195.4259,0.775236,1.695421
99.81476,194.9002,0.833686,1.69299
97.44344,194.4545,0.816879,1.667453
94.41348,193.9753,0.819218,1.656183
99.9554,193.8163,0.813479,1.655635
96.59075,194.2365,0.786249,1.656833
96.95943,194.7069,0.804901,1.658292
98.07254,195.343,0.838603,1.670086
103.1084,197.0774,0.843834,1.67186
102.2264,197.8115,0.851384,1.663404
99.10168,195.8025,0.858641,1.669824
101.3951,194.1785,0.869895,1.68447
100.552,194.3927,0.898664,1.737751
96.44466,194.9551,0.908621,1.746615
100.7803,195.1974,0.831498,1.731713
99.99815,195.303,0.831126,1.693807
93.1298,195.7415,0.829497,1.690681
100.8895,196.3864,0.914338,1.675711
97.73817,196.4656,1.163179,1.668178
98.95406,195.9473,0.842717,1.682603
103.8604,195.6669,0.895143,1.70746
106.5994,195.6792,0.891589,1.728315
106.2574,195.6993,0.895701,1.723131
101.2405,195.7995,0.842456,1.712977
95.53997,195.9417,0.80125,1.687406
90.85944,195.8906,0.776391,1.65634
84.29345,195.4539,0.775266,1.61086
88.68546,195.1202,0.80623,1.585345
92.68779,195.0862,0.8165,1.592286
93.953,194.7129,0.818479,1.620979
94.73853,193.9951,0.823063,1.651275
91.55329,193.3003,0.81868,1.656332
91.65656,192.8748,0.820901,1.665668
102.2651,192.9735,0.820154,1.656997
100.4911,193.4511,0.818962,1.673849
100.0068,193.8891,0.828555,1.6964
98.33543,194.095,0.803098,1.740985
97.24179,194.1637,0.806891,1.747603
95.00842,194.1699,0.853839,1.734135
105.8786,194.248,0.881065,1.706249
106.9134,194.7098,0.898485,1.695554
103.951,195.1445,0.901101,1.684942
100.9121,194.9648,0.879405,1.692604
103.0193,194.7522,0.845323,1.693438
103.445,194.8763,0.863812,1.70277
108.6868,195.123,0.880089,1.722104
110.144,195.5682,0.866747,1.732824
101.957,196.1098,0.828886,1.738651
104.0377,196.3329,0.810714,1.730592
111.5433,196.0258,0.822461,1.742357
110.9158,195.3879,0.860823,1.744782
103.532,194.8238,0.887526,1.743698
106.9866,194.5443,0.892364,1.737443
105.7089,194.4378,0.910088,1.737129
106.4792,194.3619,0.875637,1.724252
112.9503,194.2789,0.9014,1.709542
115.7932,194.1799,0.89005,1.67558
105.9579,194.05,0.879291,1.649531
104.0198,193.9154,0.907763,1.624827
110.564,193.8249,0.919585,1.620422
105.9088,193.8263,0.89632,1.633475
107.3696,193.9252,0.867704,1.651825
101.2109,194.0815,0.878402,1.673962
98.66544,194.2363,0.845328,1.696838
97.91794,194.3257,0.833122,1.7054
96.59078,194.3392,0.832969,1.695142
101.4072,194.3333,0.845096,1.680655
102.1434,194.3822,0.847012,1.680037
89.63127,194.5628,0.831094,1.693102
104.0085,194.8432,0.839817,1.705389
104.4479,195.0698,0.834997,1.700655
105.3486,195.1471,0.849876,1.712923
108.4937,195.0856,0.832216,1.718969
106.905,194.9333,0.816338,1.713221
111.6324,194.7828,0.831604,1.698459
108.8859,194.7319,0.872854,1.693065
99.71391,194.787,0.81172,1.688077
102.1602,194.8978,0.802117,1.666935
95.89793,195.028,0.796498,1.637012
99.60825,195.1342,0.793683,1.628064
96.43844,195.1429,0.830043,1.640317
95.35426,195.0416,0.812356,1.653319
94.05125,194.9574,0.781467,1.639282
97.66519,194.9932,0.802212,1.619343
94.87927,195.1082,0.797298,1.614905
100.2512,195.2841,0.7876,1.628789
98.51178,195.5848,0.787525,1.622371
101.1331,195.8852,0.7566,1.611749
94.72353,195.971,0.763181,1.611349
105.0849,195.8903,0.775405,1.632862
104.7763,195.8108,0.802398,1.655498
100.3062,195.7501,0.816022,1.669381
99.54745,195.6003,0.801918,1.668739
95.12009,195.3643,0.80128,1.665464
94.76895,195.2119,0.790446,1.647341
103.1202,195.2545,0.791658,1.640097
100.3806,195.3128,0.799614,1.618977
96.14892,195.1194,0.797808,1.623544
92.47884,194.7442,0.791204,1.630251
96.88633,194.35,0.78647,1.646737
101.6709,193.9587,0.794793,1.675138
99.60426,193.6407,0.802943,1.699516
101.8193,193.4241,0.800547,1.718452
104.3087,193.1962,0.845618,1.72219
103.4252,192.9438,0.8623,1.725598
112.5278,192.8441,0.859168,1.746652
105.6942,192.9848,0.867408,1.753236
103.4591,193.3765,0.899348,1.755125
104.0502,193.9086,0.894991,1.743665
104.7198,194.378,0.888689,1.760696
103.4802,194.6244,0.8734,1.765097
106.314,194.515,0.870266,1.770971
108.3752,194.1471,0.846802,1.756677
103.0011,193.8126,0.86773,1.736716
106.2237,193.6991,0.84767,1.709514
101.0808,193.7961,0.853102,1.69437
109.3276,193.8985,0.87616,1.684827
100.9469,193.9625,0.86122,1.690989
98.20228,194.2103,0.86756,1.704552
103.7322,194.6254,0.838096,1.717171
104.7063,194.9633,0.828485,1.727742
105.0452,195.0727,0.807894,1.715272
104.1684,194.8876,0.843929,1.706125
103.3009,194.5487,0.840376,1.697478
87.03378,194.2772,0.862607,1.712001
100.9846,194.0236,0.874565,1.720855
95.88043,193.7445,0.872152,1.738888
104.4994,193.5982,0.894537,1.749221
113.6178,193.6437,0.897495,1.752891
108.2029,193.8033,0.889089,1.763831
111.076,194.0562,0.890567,1.750258
104.4476,194.3543,0.899873,1.746958
104.3765,194.5695,0.849863,1.733125
108.1104,194.6372,0.862586,1.738535
112.4536,194.5175,0.886379,1.737172
106.968,194.3028,0.90052,1.737553
103.0125,194.2443,0.88888,1.751184
101.7632,194.3446,0.876643,1.76437
102.8003,194.3804,0.859907,1.763451
98.21542,194.321,0.853601,1.748598
101.3284,194.2083,0.826203,1.719441
98.85867,194.0687,0.846409,1.705751
94.2765,193.9703,0.882351,1.680491
90.80397,193.9459,0.81743,1.663283
90.88962,194.0238,0.80292,1.648752
97.27656,194.2585,0.801442,1.647164
92.03842,194.5687,0.80917,1.640289
94.73901,194.8092,0.819356,1.635198
95.32492,195.1162,0.812331,1.631318
101.2079,195.5072,0.80364,1.62687
102.7297,195.7738,0.799525,1.637443
100.9909,195.8931,0.781676,1.662735
96.07938,195.8926,0.765726,1.673067
94.76361,195.8738,0.757015,1.653454
98.42413,196.0051,0.764785,1.619336
94.61613,196.1772,0.758306,1.610605
91.4347,196.1637,0.759809,1.611175
92.84252,196.0438,0.762384,1.616671
95.4453,196.0363,0.757773,1.624165
93.82619,196.0937,0.738792,1.632824
100.2375,195.7588,0.757279,1.633248
99.85825,194.8403,0.797066,1.640723
103.9686,193.8371,0.802167,1.651754
102.6751,193.0714,0.822934,1.684628
100.3755,192.4893,0.810613,1.708316
101.6849,192.2856,0.814342,1.727645
105.6242,192.396,0.817727,1.727691
103.0672,192.4922,0.791155,1.721161
98.11208,192.5005,0.842986,1.711575
90.81448,192.3575,0.877676,1.699922
87.67981,192.3073,0.824356,1.669983
93.59313,192.8209,0.807081,1.656865
98.28558,193.6837,0.820746,1.660766
94.52175,194.1868,0.837883,1.690247
99.67011,194.3406,0.840015,1.714248
100.9624,194.5406,0.854704,1.726243
105.1439,194.7339,0.876392,1.713247
100.5864,194.813,0.880009,1.70793
95.29845,194.8055,0.862099,1.704384
94.96166,194.763,0.824784,1.700239
101.0269,194.7606,0.826751,1.677705
99.85812,194.7389,0.810291,1.671833
103.5176,194.7123,0.830226,1.670778
100.9111,194.8578,0.828019,1.681932
96.95886,195.0769,0.82669,1.694049
90.98756,195.148,0.80987,1.702516
